file_a,file_b,cochange_count,jaccard
pallets/apollo-platform/src/mock.rs,pallets/hermes-governance-platform/src/mock.rs,4,0.666667
pallets/apollo-platform/src/mock.rs,pallets/iroha-migration/src/mock.rs,3,0.500000
pallets/apollo-platform/src/mock.rs,pallets/kensetsu/src/mock.rs,3,0.375000
pallets/apollo-platform/src/mock.rs,pallets/liquidity-proxy/benchmarking/src/mock.rs,5,0.833333
pallets/apollo-platform/src/mock.rs,pallets/liquidity-proxy/src/mock.rs,5,0.714286
pallets/apollo-platform/src/mock.rs,pallets/mock-liquidity-source/src/mock.rs,3,0.500000
pallets/apollo-platform/src/mock.rs,pallets/multicollateral-bonding-curve-pool/src/mock.rs,4,0.500000
pallets/apollo-platform/src/mock.rs,pallets/oracle-proxy/src/mock.rs,3,0.500000
pallets/apollo-platform/src/mock.rs,pallets/permissions/src/mock.rs,3,0.500000
pallets/apollo-platform/src/mock.rs,pallets/pool-xyk/benchmarking/src/mock.rs,4,0.666667
pallets/apollo-platform/src/mock.rs,pallets/pool-xyk/src/mock.rs,4,0.500000
pallets/apollo-platform/src/mock.rs,pallets/price-tools/src/mock.rs,4,0.666667
pallets/apollo-platform/src/mock.rs,pallets/pswap-distribution/benchmarking/src/mock.rs,4,0.666667
pallets/apollo-platform/src/mock.rs,pallets/pswap-distribution/src/mock.rs,4,0.666667
pallets/apollo-platform/src/mock.rs,pallets/referrals/src/mock.rs,3,0.500000
pallets/apollo-platform/src/mock.rs,pallets/rewards/src/mock.rs,3,0.500000
pallets/apollo-platform/src/mock.rs,pallets/soratopia/src/mock.rs,3,0.500000
pallets/apollo-platform/src/mock.rs,pallets/technical/src/mock.rs,3,0.500000
pallets/apollo-platform/src/mock.rs,pallets/trading-pair/src/mock.rs,3,0.375000
pallets/apollo-platform/src/mock.rs,pallets/vested-rewards/src/mock.rs,5,0.625000
pallets/apollo-platform/src/mock.rs,pallets/xor-fee/src/mock.rs,4,0.333333
pallets/apollo-platform/src/mock.rs,pallets/xst/benchmarking/src/mock.rs,4,0.666667
pallets/apollo-platform/src/mock.rs,pallets/xst/src/mock.rs,4,0.571429
pallets/assets/src/mock.rs,pallets/band/src/mock.rs,3,1.000000
pallets/assets/src/mock.rs,pallets/bridge-proxy/src/mock.rs,3,1.000000
pallets/assets/src/mock.rs,pallets/ceres-governance-platform/src/mock.rs,3,0.750000
pallets/assets/src/mock.rs,pallets/ceres-launchpad/src/mock.rs,3,0.500000
pallets/assets/src/mock.rs,pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,3,0.750000
pallets/assets/src/mock.rs,pallets/ceres-liquidity-locker/src/mock.rs,3,0.750000
pallets/assets/src/mock.rs,pallets/ceres-staking/src/mock.rs,3,1.000000
pallets/assets/src/mock.rs,pallets/ceres-token-locker/src/mock.rs,3,0.750000
pallets/assets/src/mock.rs,pallets/demeter-farming-platform/benchmarking/src/mock.rs,3,0.600000
pallets/assets/src/mock.rs,pallets/demeter-farming-platform/src/mock.rs,3,0.600000
pallets/assets/src/mock.rs,pallets/dex-api/src/mock.rs,3,0.750000
pallets/assets/src/mock.rs,pallets/dex-manager/src/mock.rs,3,1.000000
pallets/assets/src/mock.rs,pallets/eth-bridge/src/tests/mock.rs,3,0.600000
pallets/assets/src/mock.rs,pallets/extended-assets/src/mock.rs,3,1.000000
pallets/assets/src/mock.rs,pallets/farming/src/mock.rs,3,0.600000
pallets/assets/src/mock.rs,pallets/faucet/src/mock.rs,3,1.000000
pallets/assets/src/mock.rs,pallets/hermes-governance-platform/src/mock.rs,3,0.750000
pallets/assets/src/mock.rs,pallets/iroha-migration/src/mock.rs,3,1.000000
pallets/assets/src/mock.rs,pallets/kensetsu/src/mock.rs,3,0.600000
pallets/assets/src/mock.rs,pallets/liquidity-proxy/benchmarking/src/mock.rs,3,0.600000
pallets/assets/src/mock.rs,pallets/liquidity-proxy/src/mock.rs,3,0.500000
pallets/assets/src/mock.rs,pallets/mock-liquidity-source/src/mock.rs,3,1.000000
pallets/assets/src/mock.rs,pallets/multicollateral-bonding-curve-pool/src/mock.rs,3,0.500000
pallets/assets/src/mock.rs,pallets/oracle-proxy/src/mock.rs,3,1.000000
pallets/assets/src/mock.rs,pallets/permissions/src/mock.rs,3,1.000000
pallets/assets/src/mock.rs,pallets/pool-xyk/benchmarking/src/mock.rs,3,0.750000
pallets/assets/src/mock.rs,pallets/pool-xyk/src/mock.rs,3,0.500000
pallets/assets/src/mock.rs,pallets/price-tools/src/mock.rs,3,0.750000
pallets/assets/src/mock.rs,pallets/pswap-distribution/benchmarking/src/mock.rs,3,0.750000
pallets/assets/src/mock.rs,pallets/pswap-distribution/src/mock.rs,3,0.750000
pallets/assets/src/mock.rs,pallets/referrals/src/mock.rs,3,1.000000
pallets/assets/src/mock.rs,pallets/rewards/src/mock.rs,3,1.000000
pallets/assets/src/mock.rs,pallets/soratopia/src/mock.rs,3,1.000000
pallets/assets/src/mock.rs,pallets/technical/src/mock.rs,3,1.000000
pallets/assets/src/mock.rs,pallets/trading-pair/src/mock.rs,3,0.600000
pallets/assets/src/mock.rs,pallets/vested-rewards/src/mock.rs,3,0.428571
pallets/assets/src/mock.rs,pallets/xor-fee/src/mock.rs,3,0.300000
pallets/assets/src/mock.rs,pallets/xst/benchmarking/src/mock.rs,3,0.750000
pallets/assets/src/mock.rs,pallets/xst/src/mock.rs,3,0.600000
pallets/band/src/mock.rs,pallets/bridge-proxy/src/mock.rs,3,1.000000
pallets/band/src/mock.rs,pallets/ceres-governance-platform/src/mock.rs,3,0.750000
pallets/band/src/mock.rs,pallets/ceres-launchpad/src/mock.rs,3,0.500000
pallets/band/src/mock.rs,pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,3,0.750000
pallets/band/src/mock.rs,pallets/ceres-liquidity-locker/src/mock.rs,3,0.750000
pallets/band/src/mock.rs,pallets/ceres-staking/src/mock.rs,3,1.000000
pallets/band/src/mock.rs,pallets/ceres-token-locker/src/mock.rs,3,0.750000
pallets/band/src/mock.rs,pallets/demeter-farming-platform/benchmarking/src/mock.rs,3,0.600000
pallets/band/src/mock.rs,pallets/demeter-farming-platform/src/mock.rs,3,0.600000
pallets/band/src/mock.rs,pallets/dex-api/src/mock.rs,3,0.750000
pallets/band/src/mock.rs,pallets/dex-manager/src/mock.rs,3,1.000000
pallets/band/src/mock.rs,pallets/eth-bridge/src/tests/mock.rs,3,0.600000
pallets/band/src/mock.rs,pallets/extended-assets/src/mock.rs,3,1.000000
pallets/band/src/mock.rs,pallets/farming/src/mock.rs,3,0.600000
pallets/band/src/mock.rs,pallets/faucet/src/mock.rs,3,1.000000
pallets/band/src/mock.rs,pallets/hermes-governance-platform/src/mock.rs,3,0.750000
pallets/band/src/mock.rs,pallets/iroha-migration/src/mock.rs,3,1.000000
pallets/band/src/mock.rs,pallets/kensetsu/src/mock.rs,3,0.600000
pallets/band/src/mock.rs,pallets/liquidity-proxy/benchmarking/src/mock.rs,3,0.600000
pallets/band/src/mock.rs,pallets/liquidity-proxy/src/mock.rs,3,0.500000
pallets/band/src/mock.rs,pallets/mock-liquidity-source/src/mock.rs,3,1.000000
pallets/band/src/mock.rs,pallets/multicollateral-bonding-curve-pool/src/mock.rs,3,0.500000
pallets/band/src/mock.rs,pallets/oracle-proxy/src/mock.rs,3,1.000000
pallets/band/src/mock.rs,pallets/permissions/src/mock.rs,3,1.000000
pallets/band/src/mock.rs,pallets/pool-xyk/benchmarking/src/mock.rs,3,0.750000
pallets/band/src/mock.rs,pallets/pool-xyk/src/mock.rs,3,0.500000
pallets/band/src/mock.rs,pallets/price-tools/src/mock.rs,3,0.750000
pallets/band/src/mock.rs,pallets/pswap-distribution/benchmarking/src/mock.rs,3,0.750000
pallets/band/src/mock.rs,pallets/pswap-distribution/src/mock.rs,3,0.750000
pallets/band/src/mock.rs,pallets/referrals/src/mock.rs,3,1.000000
pallets/band/src/mock.rs,pallets/rewards/src/mock.rs,3,1.000000
pallets/band/src/mock.rs,pallets/soratopia/src/mock.rs,3,1.000000
pallets/band/src/mock.rs,pallets/technical/src/mock.rs,3,1.000000
pallets/band/src/mock.rs,pallets/trading-pair/src/mock.rs,3,0.600000
pallets/band/src/mock.rs,pallets/vested-rewards/src/mock.rs,3,0.428571
pallets/band/src/mock.rs,pallets/xor-fee/src/mock.rs,3,0.300000
pallets/band/src/mock.rs,pallets/xst/benchmarking/src/mock.rs,3,0.750000
pallets/band/src/mock.rs,pallets/xst/src/mock.rs,3,0.600000
pallets/bridge-proxy/src/mock.rs,pallets/ceres-governance-platform/src/mock.rs,3,0.750000
pallets/bridge-proxy/src/mock.rs,pallets/ceres-launchpad/src/mock.rs,3,0.500000
pallets/bridge-proxy/src/mock.rs,pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,3,0.750000
pallets/bridge-proxy/src/mock.rs,pallets/ceres-liquidity-locker/src/mock.rs,3,0.750000
pallets/bridge-proxy/src/mock.rs,pallets/ceres-staking/src/mock.rs,3,1.000000
pallets/bridge-proxy/src/mock.rs,pallets/ceres-token-locker/src/mock.rs,3,0.750000
pallets/bridge-proxy/src/mock.rs,pallets/demeter-farming-platform/benchmarking/src/mock.rs,3,0.600000
pallets/bridge-proxy/src/mock.rs,pallets/demeter-farming-platform/src/mock.rs,3,0.600000
pallets/bridge-proxy/src/mock.rs,pallets/dex-api/src/mock.rs,3,0.750000
pallets/bridge-proxy/src/mock.rs,pallets/dex-manager/src/mock.rs,3,1.000000
pallets/bridge-proxy/src/mock.rs,pallets/eth-bridge/src/tests/mock.rs,3,0.600000
pallets/bridge-proxy/src/mock.rs,pallets/extended-assets/src/mock.rs,3,1.000000
pallets/bridge-proxy/src/mock.rs,pallets/farming/src/mock.rs,3,0.600000
pallets/bridge-proxy/src/mock.rs,pallets/faucet/src/mock.rs,3,1.000000
pallets/bridge-proxy/src/mock.rs,pallets/hermes-governance-platform/src/mock.rs,3,0.750000
pallets/bridge-proxy/src/mock.rs,pallets/iroha-migration/src/mock.rs,3,1.000000
pallets/bridge-proxy/src/mock.rs,pallets/kensetsu/src/mock.rs,3,0.600000
pallets/bridge-proxy/src/mock.rs,pallets/liquidity-proxy/benchmarking/src/mock.rs,3,0.600000
pallets/bridge-proxy/src/mock.rs,pallets/liquidity-proxy/src/mock.rs,3,0.500000
pallets/bridge-proxy/src/mock.rs,pallets/mock-liquidity-source/src/mock.rs,3,1.000000
pallets/bridge-proxy/src/mock.rs,pallets/multicollateral-bonding-curve-pool/src/mock.rs,3,0.500000
pallets/bridge-proxy/src/mock.rs,pallets/oracle-proxy/src/mock.rs,3,1.000000
pallets/bridge-proxy/src/mock.rs,pallets/permissions/src/mock.rs,3,1.000000
pallets/bridge-proxy/src/mock.rs,pallets/pool-xyk/benchmarking/src/mock.rs,3,0.750000
pallets/bridge-proxy/src/mock.rs,pallets/pool-xyk/src/mock.rs,3,0.500000
pallets/bridge-proxy/src/mock.rs,pallets/price-tools/src/mock.rs,3,0.750000
pallets/bridge-proxy/src/mock.rs,pallets/pswap-distribution/benchmarking/src/mock.rs,3,0.750000
pallets/bridge-proxy/src/mock.rs,pallets/pswap-distribution/src/mock.rs,3,0.750000
pallets/bridge-proxy/src/mock.rs,pallets/referrals/src/mock.rs,3,1.000000
pallets/bridge-proxy/src/mock.rs,pallets/rewards/src/mock.rs,3,1.000000
pallets/bridge-proxy/src/mock.rs,pallets/soratopia/src/mock.rs,3,1.000000
pallets/bridge-proxy/src/mock.rs,pallets/technical/src/mock.rs,3,1.000000
pallets/bridge-proxy/src/mock.rs,pallets/trading-pair/src/mock.rs,3,0.600000
pallets/bridge-proxy/src/mock.rs,pallets/vested-rewards/src/mock.rs,3,0.428571
pallets/bridge-proxy/src/mock.rs,pallets/xor-fee/src/mock.rs,3,0.300000
pallets/bridge-proxy/src/mock.rs,pallets/xst/benchmarking/src/mock.rs,3,0.750000
pallets/bridge-proxy/src/mock.rs,pallets/xst/src/mock.rs,3,0.600000
pallets/ceres-governance-platform/src/mock.rs,pallets/ceres-launchpad/src/mock.rs,4,0.666667
pallets/ceres-governance-platform/src/mock.rs,pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,4,1.000000
pallets/ceres-governance-platform/src/mock.rs,pallets/ceres-liquidity-locker/src/mock.rs,4,1.000000
pallets/ceres-governance-platform/src/mock.rs,pallets/ceres-staking/src/mock.rs,3,0.750000
pallets/ceres-governance-platform/src/mock.rs,pallets/ceres-token-locker/src/mock.rs,4,1.000000
pallets/ceres-governance-platform/src/mock.rs,pallets/demeter-farming-platform/benchmarking/src/mock.rs,4,0.800000
pallets/ceres-governance-platform/src/mock.rs,pallets/demeter-farming-platform/src/mock.rs,4,0.800000
pallets/ceres-governance-platform/src/mock.rs,pallets/dex-api/src/mock.rs,4,1.000000
pallets/ceres-governance-platform/src/mock.rs,pallets/dex-manager/src/mock.rs,3,0.750000
pallets/ceres-governance-platform/src/mock.rs,pallets/eth-bridge/src/tests/mock.rs,3,0.500000
pallets/ceres-governance-platform/src/mock.rs,pallets/extended-assets/src/mock.rs,3,0.750000
pallets/ceres-governance-platform/src/mock.rs,pallets/farming/src/mock.rs,4,0.800000
pallets/ceres-governance-platform/src/mock.rs,pallets/faucet/src/mock.rs,3,0.750000
pallets/ceres-governance-platform/src/mock.rs,pallets/hermes-governance-platform/src/mock.rs,4,1.000000
pallets/ceres-governance-platform/src/mock.rs,pallets/iroha-migration/src/mock.rs,3,0.750000
pallets/ceres-governance-platform/src/mock.rs,pallets/kensetsu/src/mock.rs,3,0.500000
pallets/ceres-governance-platform/src/mock.rs,pallets/liquidity-proxy/benchmarking/src/mock.rs,4,0.800000
pallets/ceres-governance-platform/src/mock.rs,pallets/liquidity-proxy/src/mock.rs,4,0.666667
pallets/ceres-governance-platform/src/mock.rs,pallets/mock-liquidity-source/src/mock.rs,3,0.750000
pallets/ceres-governance-platform/src/mock.rs,pallets/multicollateral-bonding-curve-pool/src/mock.rs,4,0.666667
pallets/ceres-governance-platform/src/mock.rs,pallets/oracle-proxy/src/mock.rs,3,0.750000
pallets/ceres-governance-platform/src/mock.rs,pallets/permissions/src/mock.rs,3,0.750000
pallets/ceres-governance-platform/src/mock.rs,pallets/pool-xyk/benchmarking/src/mock.rs,4,1.000000
pallets/ceres-governance-platform/src/mock.rs,pallets/pool-xyk/src/mock.rs,4,0.666667
pallets/ceres-governance-platform/src/mock.rs,pallets/price-tools/src/mock.rs,4,1.000000
pallets/ceres-governance-platform/src/mock.rs,pallets/pswap-distribution/benchmarking/src/mock.rs,4,1.000000
pallets/ceres-governance-platform/src/mock.rs,pallets/pswap-distribution/src/mock.rs,4,1.000000
pallets/ceres-governance-platform/src/mock.rs,pallets/referrals/src/mock.rs,3,0.750000
pallets/ceres-governance-platform/src/mock.rs,pallets/rewards/src/mock.rs,3,0.750000
pallets/ceres-governance-platform/src/mock.rs,pallets/soratopia/src/mock.rs,3,0.750000
pallets/ceres-governance-platform/src/mock.rs,pallets/technical/src/mock.rs,3,0.750000
pallets/ceres-governance-platform/src/mock.rs,pallets/trading-pair/src/mock.rs,3,0.500000
pallets/ceres-governance-platform/src/mock.rs,pallets/vested-rewards/src/mock.rs,4,0.571429
pallets/ceres-governance-platform/src/mock.rs,pallets/xor-fee/src/mock.rs,4,0.400000
pallets/ceres-governance-platform/src/mock.rs,pallets/xst/benchmarking/src/mock.rs,4,1.000000
pallets/ceres-governance-platform/src/mock.rs,pallets/xst/src/mock.rs,4,0.800000
pallets/ceres-launchpad/src/mock.rs,pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,4,0.666667
pallets/ceres-launchpad/src/mock.rs,pallets/ceres-liquidity-locker/src/mock.rs,4,0.666667
pallets/ceres-launchpad/src/mock.rs,pallets/ceres-staking/src/mock.rs,3,0.500000
pallets/ceres-launchpad/src/mock.rs,pallets/ceres-token-locker/src/mock.rs,4,0.666667
pallets/ceres-launchpad/src/mock.rs,pallets/demeter-farming-platform/benchmarking/src/mock.rs,5,0.833333
pallets/ceres-launchpad/src/mock.rs,pallets/demeter-farming-platform/src/mock.rs,5,0.833333
pallets/ceres-launchpad/src/mock.rs,pallets/dex-api/src/mock.rs,4,0.666667
pallets/ceres-launchpad/src/mock.rs,pallets/dex-manager/src/mock.rs,3,0.500000
pallets/ceres-launchpad/src/mock.rs,pallets/eth-bridge/src/tests/mock.rs,3,0.375000
pallets/ceres-launchpad/src/mock.rs,pallets/extended-assets/src/mock.rs,3,0.500000
pallets/ceres-launchpad/src/mock.rs,pallets/farming/src/mock.rs,5,0.833333
pallets/ceres-launchpad/src/mock.rs,pallets/faucet/src/mock.rs,3,0.500000
pallets/ceres-launchpad/src/mock.rs,pallets/hermes-governance-platform/src/mock.rs,4,0.666667
pallets/ceres-launchpad/src/mock.rs,pallets/iroha-migration/src/mock.rs,3,0.500000
pallets/ceres-launchpad/src/mock.rs,pallets/kensetsu/src/mock.rs,3,0.375000
pallets/ceres-launchpad/src/mock.rs,pallets/liquidity-proxy/benchmarking/src/mock.rs,5,0.833333
pallets/ceres-launchpad/src/mock.rs,pallets/liquidity-proxy/src/mock.rs,5,0.714286
pallets/ceres-launchpad/src/mock.rs,pallets/mock-liquidity-source/src/mock.rs,3,0.500000
pallets/ceres-launchpad/src/mock.rs,pallets/multicollateral-bonding-curve-pool/src/mock.rs,4,0.500000
pallets/ceres-launchpad/src/mock.rs,pallets/oracle-proxy/src/mock.rs,3,0.500000
pallets/ceres-launchpad/src/mock.rs,pallets/permissions/src/mock.rs,3,0.500000
pallets/ceres-launchpad/src/mock.rs,pallets/pool-xyk/benchmarking/src/mock.rs,4,0.666667
pallets/ceres-launchpad/src/mock.rs,pallets/pool-xyk/src/mock.rs,4,0.500000
pallets/ceres-launchpad/src/mock.rs,pallets/price-tools/src/mock.rs,4,0.666667
pallets/ceres-launchpad/src/mock.rs,pallets/pswap-distribution/benchmarking/src/mock.rs,4,0.666667
pallets/ceres-launchpad/src/mock.rs,pallets/pswap-distribution/src/mock.rs,4,0.666667
pallets/ceres-launchpad/src/mock.rs,pallets/referrals/src/mock.rs,3,0.500000
pallets/ceres-launchpad/src/mock.rs,pallets/rewards/src/mock.rs,3,0.500000
pallets/ceres-launchpad/src/mock.rs,pallets/soratopia/src/mock.rs,3,0.500000
pallets/ceres-launchpad/src/mock.rs,pallets/technical/src/mock.rs,3,0.500000
pallets/ceres-launchpad/src/mock.rs,pallets/trading-pair/src/mock.rs,3,0.375000
pallets/ceres-launchpad/src/mock.rs,pallets/vested-rewards/src/mock.rs,5,0.625000
pallets/ceres-launchpad/src/mock.rs,pallets/xor-fee/src/mock.rs,4,0.333333
pallets/ceres-launchpad/src/mock.rs,pallets/xst/benchmarking/src/mock.rs,4,0.666667
pallets/ceres-launchpad/src/mock.rs,pallets/xst/src/mock.rs,4,0.571429
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/ceres-liquidity-locker/src/mock.rs,4,1.000000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/ceres-staking/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/ceres-token-locker/src/mock.rs,4,1.000000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/demeter-farming-platform/benchmarking/src/mock.rs,4,0.800000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/demeter-farming-platform/src/mock.rs,4,0.800000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/dex-api/src/mock.rs,4,1.000000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/dex-manager/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/eth-bridge/src/tests/mock.rs,3,0.500000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/extended-assets/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/farming/src/mock.rs,4,0.800000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/faucet/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/hermes-governance-platform/src/mock.rs,4,1.000000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/iroha-migration/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/kensetsu/src/mock.rs,3,0.500000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/liquidity-proxy/benchmarking/src/mock.rs,4,0.800000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/liquidity-proxy/src/mock.rs,4,0.666667
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/mock-liquidity-source/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/multicollateral-bonding-curve-pool/src/mock.rs,4,0.666667
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/oracle-proxy/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/permissions/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/pool-xyk/benchmarking/src/mock.rs,4,1.000000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/pool-xyk/src/mock.rs,4,0.666667
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/price-tools/src/mock.rs,4,1.000000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/pswap-distribution/benchmarking/src/mock.rs,4,1.000000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/pswap-distribution/src/mock.rs,4,1.000000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/referrals/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/rewards/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/soratopia/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/technical/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/trading-pair/src/mock.rs,3,0.500000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/vested-rewards/src/mock.rs,4,0.571429
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/xor-fee/src/mock.rs,4,0.400000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/xst/benchmarking/src/mock.rs,4,1.000000
pallets/ceres-liquidity-locker/benchmarking/src/mock.rs,pallets/xst/src/mock.rs,4,0.800000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/ceres-staking/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/ceres-token-locker/src/mock.rs,4,1.000000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/demeter-farming-platform/benchmarking/src/mock.rs,4,0.800000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/demeter-farming-platform/src/mock.rs,4,0.800000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/dex-api/src/mock.rs,4,1.000000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/dex-manager/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/eth-bridge/src/tests/mock.rs,3,0.500000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/extended-assets/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/farming/src/mock.rs,4,0.800000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/faucet/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/hermes-governance-platform/src/mock.rs,4,1.000000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/iroha-migration/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/kensetsu/src/mock.rs,3,0.500000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/liquidity-proxy/benchmarking/src/mock.rs,4,0.800000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/liquidity-proxy/src/mock.rs,4,0.666667
pallets/ceres-liquidity-locker/src/mock.rs,pallets/mock-liquidity-source/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/multicollateral-bonding-curve-pool/src/mock.rs,4,0.666667
pallets/ceres-liquidity-locker/src/mock.rs,pallets/oracle-proxy/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/permissions/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/pool-xyk/benchmarking/src/mock.rs,4,1.000000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/pool-xyk/src/mock.rs,4,0.666667
pallets/ceres-liquidity-locker/src/mock.rs,pallets/price-tools/src/mock.rs,4,1.000000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/pswap-distribution/benchmarking/src/mock.rs,4,1.000000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/pswap-distribution/src/mock.rs,4,1.000000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/referrals/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/rewards/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/soratopia/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/technical/src/mock.rs,3,0.750000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/trading-pair/src/mock.rs,3,0.500000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/vested-rewards/src/mock.rs,4,0.571429
pallets/ceres-liquidity-locker/src/mock.rs,pallets/xor-fee/src/mock.rs,4,0.400000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/xst/benchmarking/src/mock.rs,4,1.000000
pallets/ceres-liquidity-locker/src/mock.rs,pallets/xst/src/mock.rs,4,0.800000
pallets/ceres-staking/src/mock.rs,pallets/ceres-token-locker/src/mock.rs,3,0.750000
pallets/ceres-staking/src/mock.rs,pallets/demeter-farming-platform/benchmarking/src/mock.rs,3,0.600000
pallets/ceres-staking/src/mock.rs,pallets/demeter-farming-platform/src/mock.rs,3,0.600000
pallets/ceres-staking/src/mock.rs,pallets/dex-api/src/mock.rs,3,0.750000
pallets/ceres-staking/src/mock.rs,pallets/dex-manager/src/mock.rs,3,1.000000
pallets/ceres-staking/src/mock.rs,pallets/eth-bridge/src/tests/mock.rs,3,0.600000
pallets/ceres-staking/src/mock.rs,pallets/extended-assets/src/mock.rs,3,1.000000
pallets/ceres-staking/src/mock.rs,pallets/farming/src/mock.rs,3,0.600000
pallets/ceres-staking/src/mock.rs,pallets/faucet/src/mock.rs,3,1.000000
pallets/ceres-staking/src/mock.rs,pallets/hermes-governance-platform/src/mock.rs,3,0.750000
pallets/ceres-staking/src/mock.rs,pallets/iroha-migration/src/mock.rs,3,1.000000
pallets/ceres-staking/src/mock.rs,pallets/kensetsu/src/mock.rs,3,0.600000
pallets/ceres-staking/src/mock.rs,pallets/liquidity-proxy/benchmarking/src/mock.rs,3,0.600000
pallets/ceres-staking/src/mock.rs,pallets/liquidity-proxy/src/mock.rs,3,0.500000
pallets/ceres-staking/src/mock.rs,pallets/mock-liquidity-source/src/mock.rs,3,1.000000
pallets/ceres-staking/src/mock.rs,pallets/multicollateral-bonding-curve-pool/src/mock.rs,3,0.500000
pallets/ceres-staking/src/mock.rs,pallets/oracle-proxy/src/mock.rs,3,1.000000
pallets/ceres-staking/src/mock.rs,pallets/permissions/src/mock.rs,3,1.000000
pallets/ceres-staking/src/mock.rs,pallets/pool-xyk/benchmarking/src/mock.rs,3,0.750000
